,code,logo,ko_name,description,sector,industry,country_code,phone,website,market
0,FIVE,https://file.alphasquare.co.kr/media/images/stock_logo/us/FIVE.jpeg,파이브 빌로우,"Five Below는 2021 회계연도 말 현재 미국에서 1,190개의 매장을 운영하는 가치 지향적인 소매업체입니다. 10대와 10대 초반 소비자를 대상으로 하는 매장은 다양한 상품을 제공하며 대부분의 상품이 6달러 미만입니다. 이 구색은 특히 레저(예: 스포츠 용품, 장난감 및 전자 제품, 2021 회계 연도 매출의 48%), 패션 및 가정(예: 미용 제품 및 액세서리, 가정 용품 및 보관 솔루션)과 같은 여러 범주의 임의 품목에 중점을 둡니다. 2021 회계연도 매출의 30%), 파티 및 스낵(계절 상품, 사탕 및 음료 포함, 2021 회계연도 매출의 22%). 이 체인은 2021 회계연도 말 현재 40개 주에 매장을 두고 있습니다.",소매,판매업체,US,215 546 7909,https://www.fivebelow.com,nasdaq
0,FOX,https://file.alphasquare.co.kr/media/images/stock_logo/us/FOX.png,폭스 Class B,"Fox는 전신 회사인 Twenty First Century Fox가 Disney에 매각하지 않은 자산을 나타냅니다. 나머지 자산에는 Fox News, FOX 방송 네트워크, FS1 및 FS2, Fox Business, Big Ten Network, 28개 소유 및 운영 지역 TV 방송국(17개는 Fox Network와 제휴) 및 Fox Studios 부지가 포함됩니다. Murdoch 가족은 미국 시장에서 라이브 스포츠 및 뉴스의 가치에 대한 대규모 내기를 대표하는 후계 회사를 계속 지배하고 있습니다.",미디어,방송/인터넷방송,US,212.852.7000,https://www.foxcorporation.com,nasdaq
0,FOXA,https://file.alphasquare.co.kr/media/images/stock_logo/us/FOXA.png,폭스 Class A,"Fox는 전신 회사인 Twenty First Century Fox가 Disney에 매각하지 않은 자산을 나타냅니다. 나머지 자산에는 Fox News, FOX 방송 네트워크, FS1 및 FS2, Fox Business, Big Ten Network, 28개 소유 및 운영 지역 TV 방송국(17개는 Fox Network와 제휴) 및 Fox Studios 부지가 포함됩니다. Murdoch 가족은 미국 시장에서 라이브 스포츠 및 뉴스의 가치에 대한 대규모 내기를 대표하는 후계 회사를 계속 지배하고 있습니다.",미디어,방송/인터넷방송,US,212.852.7000,https://www.foxcorporation.com,nasdaq
0,FSLR,https://file.alphasquare.co.kr/media/images/stock_logo/us/FSLR.jpeg,퍼스트 솔라,"First Solar는 유틸리티 규모의 개발 프로젝트에 사용할 태양광 패널, 모듈 및 시스템을 설계하고 제조합니다. 이 회사의 태양광 모듈은 카드뮴 텔루라이드를 사용하여 햇빛을 전기로 변환합니다. 이것을 일반적으로 박막 기술이라고 합니다. First Solar는 세계 최대의 박막 태양광 모듈 제조업체입니다. 베트남, 말레이시아, 미국 및 인도에 생산 라인을 보유하고 있습니다.",하드웨어/IT장비,반도체/반도체장비,US,(602) 414-9300,https://www.firstsolar.com,nasdaq
0,FTNT,https://file.alphasquare.co.kr/media/images/stock_logo/us/FTNT.jpeg,포티넷,"Fortinet은 네트워크 보안, 클라우드 보안, 제로 트러스트 액세스 및 보안 운영을 포괄하는 제품을 제공하는 플랫폼 기반 사이버 보안 공급업체입니다. 회사는 구독 및 지원 기반 비즈니스 판매를 통해 수익의 대부분을 얻습니다. 캘리포니아에 본사를 둔 이 회사는 전 세계적으로 500,000명 이상의 고객을 보유하고 있습니다.",하드웨어/IT장비,컴퓨터/주변기기,US,408-235-7700,https://www.fortinet.com,nasdaq
0,FWONA,https://file.alphasquare.co.kr/media/images/stock_logo/us/FWONA.svg,리버티 미디어 포뮬러 원 시리즈 A,"Formula One Group은 FIA Formula One World Championship 시리즈에 대한 독점 상업 및 판촉권을 관리하며 이러한 권리의 수익 창출이 그룹의 주요 사업입니다. 이 회사는 FIA(규제 기관), 시리즈에 참가하는 팀, 레이스 프로모터를 포함한 시리즈의 상업 파트너 등 세 파트너와 협력하여 Formula One 레이스 시리즈의 개발 및 프로모션을 담당합니다. 방송사, 스폰서 및 광고주. Formula One Group은 2017년 1월 회사를 인수한 Liberty Media의 자회사입니다. Formula One 주식은 Liberty Media와 함께 Formula One Group 산하 자산의 추적 주식입니다.",미디어,방송/인터넷방송,US,720-875-5400,http://www.libertymedia.com,nasdaq
0,FWONK,https://file.alphasquare.co.kr/media/images/stock_logo/us/FWONK.svg,리버티 미디어 포뮬러 원 시리즈 C,"Formula One Group은 FIA Formula One World Championship 시리즈에 대한 독점 상업 및 판촉권을 관리하며 이러한 권리의 수익 창출이 그룹의 주요 사업입니다. 이 회사는 FIA(규제 기관), 시리즈에 참가하는 팀, 레이스 프로모터를 포함한 시리즈의 상업 파트너 등 세 파트너와 협력하여 Formula One 레이스 시리즈의 개발 및 프로모션을 담당합니다. 방송사, 스폰서 및 광고주. Formula One Group은 2017년 1월 회사를 인수한 Liberty Media의 자회사입니다. Formula One 주식은 Liberty Media와 함께 Formula One Group 산하 자산의 추적 주식입니다.",,,US,,http://www.libertymedia.com,nasdaq
0,GEHC,,GE 헬스케어 테크놀로지스,"GE HealthCare Technologies Inc는 세계적인 의료 기술, 의약품 진단 및 디지털 솔루션 혁신 기업입니다. 4개의 운영 부문이 있습니다. 이미징, 초음파, 환자 치료 솔루션(PCS) 및 제약 진단(PDx). 이미징 부문에서 수익의 대부분을 얻습니다.",헬스케어,의료장비/용품,US,203-360-4369,https://www.gehealthcare.com/,nasdaq
0,GEN,https://file.alphasquare.co.kr/media/images/stock_logo/us/NLOK.png,젠 디지털,"Gen은 개인 소비자에게 보안, 신원 보호 및 개인 정보 보호 솔루션을 제공하는 사이버 보안 순수 플레이입니다. Norton, Avast 및 LifeLock과 같은 브랜드를 통한 이 회사의 사이버 안전 제품은 가장 인지도가 높은 소비자 중심 보안 및 신원 보호 제품의 일부로서의 위치를 오랫동안 유지해 왔습니다.",IT/ICT,소프트웨어,US,650-527-2900,https://www.gendigital.com,nasdaq
0,GFS,https://file.alphasquare.co.kr/media/images/stock_logo/us/GFS.jpeg,글로벌파운드리,"GlobalFoundries는 2009년 분사되기 전에 원래 Advanced Micro Devices의 제조 부서였던 주요 전담 계약 칩 제조업체입니다. 파운드리는 스마트폰, PC, 사물 인터넷, 데이터 센터, 자동차, 산업 등 다양한 최종 시장에 칩을 판매하지만 주로 보다 성숙한 공정 기술에 중점을 둡니다. 2021년까지 이 회사는 아랍에미리트(UAE) 국부펀드인 무바다라 인베스트먼트가 비공개로 소유했다. GlobalFoundries는 2009년에 Chartered Semiconductor Manufacturing과 합병했고 2014년에는 IBM의 칩 제조 사업부를 인수했습니다.",,,US,,https://www.gf.com,nasdaq
0,GILD,https://file.alphasquare.co.kr/media/images/stock_logo/us/GILD.jpeg,길리어드 사이언스,"Gilead Sciences는 HIV와 B형 및 C형 간염에 중점을 둔 포트폴리오의 핵심으로 생명을 위협하는 감염성 질병을 치료하기 위한 치료법을 개발하고 판매합니다. Corus Pharma, Myogen, CV Therapeutics, Arresto Biosciences 및 Calistoga를 인수하면서 이 초점을 다음으로 확대했습니다. 폐 및 심혈관 질환 및 암을 포함한다. Gilead의 Pharmasset 인수로 복합제 Harvoni의 일부인 C형 간염 치료제 Sovaldi에 대한 권리가 부여되었으며 Kite, Forty Seven 및 Immunomedics 인수로 종양학 분야에서 Gilead의 세포 요법 및 비세포 요법에 대한 노출이 증가했습니다.",헬스케어,생명과학/공학,US,(650) 574-3000,https://www.gilead.com,nasdaq
0,GLPI,https://file.alphasquare.co.kr/media/images/stock_logo/us/GLPI.png,게이밍 앤드 레저 프로퍼티스,Gaming and Leisure Properties Inc(GLP)는 미국 전역에서 Penn National Gaming(Penn)의 전액 출자 자회사에 게임 및 관련 시설을 임대하는 부동산 투자 부동산 신탁입니다. GLP는 운영을 GLP Capital 및 TRS 속성 부서. 이 회사는 주로 미국 중서부에 위치한 부둣가 및 육상 기반 카지노에서 임대 수입의 형태로 GLP 자본 단위에서 수익의 대부분을 얻습니다. 거의 모든 GLP Capital의 임대는 Penn에게 향후 연장 옵션을 제공하는 장기 계약입니다. Hollywood Casino Perryville 및 Hollywood Casino Baton Rouge의 운영을 포함하는 TRS Properties가 창출하는 게임 수익도 GLP의 상당한 수입원을 나타냅니다.,금융,부동산,US,610-401-2900,https://www.glpropinc.com,nasdaq
0,GMAB,https://file.alphasquare.co.kr/media/images/stock_logo/us/GMAB.png,젠맵 ADR,"Genmab은 코펜하겐에 본사를 둔 암 치료용 항체 치료제를 전문으로 하는 생명공학 회사입니다. 젠맙의 독자적인 항체 기술은 DuoBody, HexaBody, DuoHexaBody, HexElect입니다. Johnson & Johnson은 Genmab과 제휴하여 Darzalex를 만들었습니다. Darzalex는 다발성 골수종 치료의 표준으로 간주되며 Genmab의 주요 제품입니다. Genmab은 또한 갑상선 안질환 치료제 Tepezza(Horizon과 제휴), 재발성 다발성 경화증 치료제 Kesimpta(Novartis와 제휴), 비소세포폐암(NSCLC) 치료제 Rybrevant(Johnson & Johnson과 제휴), Tivdak( Seagen과 제휴) 자궁경부암 치료제. Genmab에는 다른 종양 적응증을 표적으로 하는 여러 파이프라인 후보가 있습니다.",,,US,,https://www.genmab.com,nasdaq
0,GOOG,https://file.alphasquare.co.kr/media/images/stock_logo/us/GOOG.png,알파벳 Class C,"알파벳은 지주회사입니다. 인터넷 미디어 거대 기업인 Google은 전액 출자 자회사입니다. Google은 Alphabet 수익의 99%를 창출하며 그 중 85% 이상이 온라인 광고에서 발생합니다. Google의 기타 수익은 Google Play 및 YouTube의 앱 및 콘텐츠 판매와 클라우드 서비스 요금 및 기타 라이선스 수익에서 발생합니다. Chromebook, Pixel 스마트폰, Nest 및 Google Home을 포함한 스마트 홈 제품과 같은 하드웨어 판매도 다른 수익에 기여합니다. Alphabet의 문샷 투자는 건강을 향상시키는 기술(Verily), 가정에 대한 더 빠른 인터넷 액세스(Google Fiber), 자율 주행 자동차(Waymo) 등에 베팅하는 다른 베팅 부문에 있습니다. 알파벳의 영업 마진은 25~30%였고, 구글은 30%, 다른 베팅은 적자였다.",IT/ICT,IT서비스,US,650-253-0000,https://www.abc.xyz,nasdaq
0,GOOGL,https://file.alphasquare.co.kr/media/images/stock_logo/us/GOOGL.png,알파벳 Class A,"알파벳은 지주회사입니다. 인터넷 미디어 거대 기업인 Google은 전액 출자 자회사입니다. Google은 Alphabet 수익의 99%를 창출하며 그 중 85% 이상이 온라인 광고에서 발생합니다. Google의 기타 수익은 Google Play 및 YouTube의 앱 및 콘텐츠 판매와 클라우드 서비스 요금 및 기타 라이선스 수익에서 발생합니다. Chromebook, Pixel 스마트폰, Nest 및 Google Home을 포함한 스마트 홈 제품과 같은 하드웨어 판매도 다른 수익에 기여합니다. Alphabet의 문샷 투자는 건강을 향상시키는 기술(Verily), 가정에 대한 더 빠른 인터넷 액세스(Google Fiber), 자율 주행 자동차(Waymo) 등에 베팅하는 다른 베팅 부문에 있습니다. 알파벳의 영업 마진은 25~30%였고, 구글은 30%, 다른 베팅은 적자였다.",IT/ICT,IT서비스,US,650-253-0000,https://www.abc.xyz,nasdaq
0,GRAB,,그랩 홀딩스,"2012년에 설립된 Grab은 모바일 플랫폼을 통해 동남아시아 8개국에서 차량 공유 서비스, 음식 및 식료품 배달, 금융 서비스(결제, 소비자 대출 및 기업 서비스)를 제공합니다. 이 회사는 판매자 및 라이더와 파트너 관계를 맺고 소비자와 연결하면서 양측에 수수료를 부과합니다. Grab은 핵심 사업인 차량 공유 및 음식 배달에서 시장 점유율 89%를 차지하고 수익의 89%를 창출합니다. 싱가포르와 말레이시아는 2021년 말 현재 매출의 58%를 기여했습니다. 동남아시아에서 그랩의 주요 경쟁자는 푸드판다(Foodpanda)와 차량 공유 서비스 고투(GoTo)의 고젝(Gojek)이다. 금융 서비스 사업은 아직 초기 단계에 있으며 현재 최소한의 수익을 제공합니다.",,,US,,,nasdaq
0,HBAN,https://file.alphasquare.co.kr/media/images/stock_logo/us/HBAN.png,헌팅턴 뱅크셰어스,"Huntington Bancshares는 오하이오주 콜럼버스에 본사를 둔 지역 은행 지주 회사입니다. 이 은행은 중서부 8개 주에 걸쳐 지점과 ATM 네트워크를 보유하고 있습니다. 1866년에 설립된 Huntington National Bank와 그 계열사는 소비자, 소기업, 상업, 재무 관리, 자산 관리, 중개, 신탁 및 보험 서비스를 제공합니다. 헌팅턴은 또한 자동차 딜러, 장비 금융, 국민 정착, 핵심 주를 넘어 확장되는 자본 시장 서비스를 제공합니다.",금융,은행,US,(614) 480-2265,https://www.huntington.com,nasdaq
0,HOLX,https://file.alphasquare.co.kr/media/images/stock_logo/us/HOLX.png,홀로직,"Hologic은 여성의 건강 관리 요구를 위한 독점 제품을 제조합니다. 이 회사는 진단(전체 매출의 64%, 팬데믹으로 인해 증가), 유방 건강(매출의 21%, 팬데믹으로 인해 억제됨), 수술(12%) 및 골격 건강(2%)의 4개 부문으로 운영됩니다. 이 회사는 전통적으로 유방 건강에 중점을 두었지만 Gen-Probe를 인수하면서 상업적 진단에 더욱 중점을 두었습니다. 미국은 회사 수익의 가장 큰 부분(75%)을 차지하고 유럽(16%), 아시아(6%) 및 기타 국제 시장(3%)이 그 뒤를 따릅니다. Hologic은 매사추세츠 주 베드포드에 본사를 두고 있습니다.",헬스케어,의료장비/용품,US,(508) 263-2900,http://www.hologic.com,nasdaq
0,HON,https://file.alphasquare.co.kr/media/images/stock_logo/us/HON.png,허니웰 인터내셔널,"Honeywell은 1885년 Albert Butz의 회사인 Butz-Thermo Electric Regulator로 시작하여 현대식 온도 조절 장치의 전신을 생산했습니다. 오늘날 Honeywell은 가장 큰 규모의 장비 설치 기반 중 하나를 보유한 글로벌 다중 산업 거대 기업입니다. 항공우주, 건축 기술, 성능 소재 및 기술, 안전 및 생산성 솔루션의 4개 사업 부문을 통해 운영됩니다. 최근 몇 년 동안 회사는 2016년 Intelligrated의 추가와 2018년 Garrett Technologies 및 Resideo의 분사를 포함하여 몇 가지 포트폴리오 변경을 수행했습니다. 2019년에 이 회사는 건물, 항공사 및 중요 인프라에 대한 회사의 도메인 전문 지식을 활용하는 엔터프라이즈 성능 관리 소프트웨어 솔루션인 Honeywell Forge를 출시했습니다.",기타,우주항공/국방,US,704-627-6200,https://www.honeywell.com,nasdaq
0,HSIC,https://file.alphasquare.co.kr/media/images/stock_logo/us/HSIC.jpeg,헨리 셰인,"Henry Schein Inc는 사람과 기술의 네트워크로 구동되는 의료 전문가를 위한 솔루션 회사입니다. 이 회사는 주로 진료소에 기반을 둔 치과 및 개업의뿐만 아니라 대체 진료 장소에 의료 제품 및 서비스를 제공합니다. 회사는 두 개의 보고 부문으로 운영됩니다. 의료 유통 및 기술 및 부가가치 서비스. 의료 유통 부문은 글로벌 치과 및 의료 사업을 결합하고 소모품, 소형 장비, 실험실 제품 및 비타민을 유통합니다. 보고할 수 있는 기술 및 부가가치 서비스 부문은 의료 종사자에게 소프트웨어, 기술 및 기타 부가가치 서비스를 제공합니다. 수익의 대부분은 의료 유통 부문에서 발생합니다.",소매,판매업체,US,(631) 843-5500,https://www.henryschein.com,nasdaq
0,HST,https://file.alphasquare.co.kr/media/images/stock_logo/us/HST.jpeg,호스트 호텔스 & 리조트,"Host Hotels & Resorts는 주로 미국에서 42,000개 이상의 객실을 대표하는 78개의 주로 도시 및 리조트 상위 고급 호텔 및 고급 호텔을 소유하고 있습니다. 호스트는 최근 유럽 전역의 호텔 포트폴리오를 소유한 합작 투자 회사의 지분을 매각했으며 아시아와 미국에서 자산을 소유한 다른 합작 투자 기업도 매각했습니다. 호스트 포트폴리오의 대부분은 Marriott 및 Starwood 브랜드로 운영됩니다.",금융,부동산,US,240-744-1000,https://www.hosthotels.com,nasdaq
0,HTHT,https://file.alphasquare.co.kr/media/images/stock_logo/us/HTHT.png,화주 그룹,"H World Group Ltd는 국제적으로 운영되는 중국의 멀티 브랜드 호텔 그룹입니다. 임대, 관리 및 프랜차이즈 모델로 운영됩니다. 임대 모델은 임대 부동산에 위치한 운영 호텔을 포함합니다. 매니지즈 모델은 그룹이 임명한 현장 호텔 매니저를 통해 호텔을 관리하고 가맹점에서 수수료를 징수한다. 프랜차이즈 모델에는 프랜차이즈 호텔에 대한 교육 및 예약 및 지원 서비스가 포함되지만 현장 호텔 관리자는 임명되지 않습니다.",,,US,,https://ir.hworld.com,nasdaq
0,HZNP,https://file.alphasquare.co.kr/media/images/stock_logo/us/HZNP.png,호라이즌 테라퓨틱스,"Horizon Therapeutics PLC는 생명공학 회사입니다. 이 회사는 희귀, 자가 면역 및 중증 염증성 질환의 영향을 받는 사람들의 중요한 요구를 해결하는 의약품의 발견, 개발 및 상용화에 주력하고 있습니다. 일부 파이프라인 제품에는 UPLIZNA가 포함됩니다. HZN-825; 다조달리베프; 닥스딜리맙; TEPEZZA 등.",헬스케어,제약/건강기능식품,US,011-353-1-772-2100,https://www.horizontherapeutics.com,nasdaq
0,ICLR,https://file.alphasquare.co.kr/media/images/stock_logo/us/ICLR.jpeg,아이콘,"Icon은 제약, 생명 공학 및 의료 기기 회사에 약물 개발 및 임상 시험 서비스를 제공하는 글로벌 후기 단계 계약 연구 기관입니다. Icon은 대부분의 수익이 임상 연구에서 발생하지만 실험실 및 이미징 기능과 같은 보조 서비스도 제공합니다. 회사는 아일랜드에 본사를 두고 있습니다.",,,US,,https://www.iconplc.com,nasdaq
0,IDXX,https://file.alphasquare.co.kr/media/images/stock_logo/us/IDXX.png,아이덱스 래보라토리스,"Idexx Laboratories는 주로 애완 동물 및 가축을 위한 진단 제품, 장비 및 서비스를 개발, 제조 및 배포합니다. 주요 제품 라인에는 수의사가 사무실에서 사용할 수 있는 일회용 개 및 고양이 테스트 키트, 현장 테스트 패널 분석을 위한 벤치탑 화학 및 혈액학 분석기, 참조 실험실 서비스, 가축의 질병을 감지하고 관리하기 위한 테스트가 포함됩니다. 이 회사는 또한 동물 병원에 수의사 진료 관리 소프트웨어 및 컨설팅 서비스를 제공합니다. Idexx는 미국 이외 지역에서 수익의 약 38%를 얻습니다.",헬스케어,의료장비/용품,US,(207) 556-0300,https://www.idexx.com,nasdaq
0,IEP,https://file.alphasquare.co.kr/media/images/stock_logo/us/IEP.png,Icahn Enterprises Units,"Icahn Enterprises LP는 미국에서 다양한 비즈니스 서비스를 제공하는 제공업체입니다. 이 회사는 투자, 자동차, 에너지, 식품 포장, 부동산, 제약 및 홈 패션을 포함한 다양한 부문을 통해 사업을 운영합니다. 이 중 에너지 부문은 회사로부터 최대 수익을 얻습니다. 지리적으로 미국에서 최대 수익을 창출합니다.",자동차,자동차부품,US,(305) 422-4100,https://www.ielp.com,nasdaq
0,ILMN,https://file.alphasquare.co.kr/media/images/stock_logo/us/ILMN.jpeg,일루미나,"Illumina는 생명 과학 및 임상 실험실 애플리케이션으로 유전 물질을 분석하는 도구와 서비스를 제공합니다. 이 회사는 시퀀싱 장비, 소모품 및 서비스에서 매출의 90% 이상을 창출합니다. Illumina의 고처리량 기술은 인간 및 기타 대형 유기체의 전체 게놈 시퀀싱을 가능하게 합니다. 낮은 처리량 도구를 사용하면 바이러스 및 암 종양 스크리닝과 같이 더 작은 데이터 출력이 필요한 애플리케이션을 사용할 수 있습니다. Illumina는 또한 주로 소비자 및 농업 응용 분야에서 저렴한 비용으로 집중적인 유전자 스크리닝을 가능하게 하는 마이크로어레이(매출의 10% 미만)를 판매합니다.",헬스케어,의료장비/용품,US,(858) 202-4500,https://www.illumina.com,nasdaq
0,INCY,https://file.alphasquare.co.kr/media/images/stock_logo/us/INCY.jpeg,인사이트,"Incyte는 소분자 약물의 발견 및 개발에 중점을 둡니다. 이 회사의 주요 약물인 Jakafi는 두 가지 유형의 희귀 혈액암과 이식편대숙주병을 치료하며 Novartis와 파트너 관계를 맺고 있습니다. Incyte의 다른 판매 약물에는 류마티스 관절염 치료제 Olumiant(Lilly에 허가됨), 종양 치료제 Iclusig(만성 골수성 백혈병), Pemazyre(담관암종), Tabrecta(폐암) 및 Monjuvi(미만성 거대 B세포 림프종)가 포함됩니다. 회사의 첫 번째 피부과 제품인 Opzelura는 2021년 아토피 피부염과 2022년 백반증에 대해 승인되었습니다. Incyte의 파이프라인에는 광범위한 종양학 및 피부과 프로그램이 포함됩니다.",헬스케어,생명과학/공학,US,(302) 498-6700,https://www.incyte.com,nasdaq
0,INTC,https://file.alphasquare.co.kr/media/images/stock_logo/us/INTC.png,인텔,"인텔은 세계 최대의 로직 칩 제조업체입니다. 글로벌 개인용 컴퓨터 및 데이터 센터 시장을 위한 마이크로프로세서를 설계하고 제조합니다. 인텔은 마이크로프로세서용 x86 아키텍처를 개척했습니다. 회사는 최근 제조 지연에 직면했지만 반도체 제조의 발전에 대한 무어의 법칙의 주요 지지자였습니다. 인텔의 서버 프로세서 사업은 클라우드로의 전환으로 이익을 얻었지만 개인용 컴퓨터 시장이 침체되면서 회사는 새로운 인접 분야로 확장하고 있습니다. 여기에는 사물 인터넷, 인공 지능 및 자동차와 같은 영역이 포함됩니다. 인텔은 비 PC 영역에서 이러한 노력을 강화하기 위해 Altera, Mobileye 및 Habana Labs를 인수하는 인수합병 전선에 적극적으로 참여했습니다.",하드웨어/IT장비,반도체/반도체장비,US,(408) 765-8080,https://www.intel.com,nasdaq
0,INTU,https://file.alphasquare.co.kr/media/images/stock_logo/us/INTU.png,인튜이트,"Intuit는 소기업 회계 소프트웨어(QuickBooks), 개인 세금 솔루션(TurboTax) 및 전문 세금 서비스(Lacerte) 제공업체입니다. 1980년대 중반에 설립된 Intuit는 중소기업 회계 및 DIY 세금 신고 소프트웨어에 대한 미국 시장 점유율의 대부분을 장악하고 있습니다.",IT/ICT,소프트웨어,US,650-944-6000,https://www.intuit.com,nasdaq
0,ISRG,https://file.alphasquare.co.kr/media/images/stock_logo/us/ISRG.png,인튜이티브 서지컬,"Intuitive Surgical은 최소 침습 수술을 지원하는 로봇 시스템을 개발, 생산 및 판매합니다. 또한 시스템에 대한 기기, 일회용 액세서리 및 보증 서비스를 제공합니다. 이 회사는 전 세계 병원에 약 7,000개의 da Vinci 시스템을 배치했으며 미국에 4,000개 이상 설치했으며 신흥 시장에서 그 수가 증가하고 있습니다.",헬스케어,의료장비/용품,US,(408) 523-2100,https://www.intuitive.com,nasdaq
0,JBHT,https://file.alphasquare.co.kr/media/images/stock_logo/us/JBHT.jpeg,J.B 헌트 운송 서비스,"J.B. Hunt Transport Services는 수익 기준 북미 최고의 육상 운송 회사 중 하나입니다. 주요 운영 부문은 복합 운송으로, 소유 컨테이너의 기본 라인 운송 이동을 위해 클래스 I 철도 운송업체를 사용합니다(2022년 매출의 47%). 고객별 차량 요구 사항을 제공하는 전용 트럭 서비스(23%); 임대 트럭 (7%); 중량물 최종 마일 배송(7%) 및 자산 경트럭 중개(16%).",운송,항공화물운송/물류,US,479-820-0000,https://www.jbhunt.com,nasdaq
0,JD,https://file.alphasquare.co.kr/media/images/stock_logo/us/JD.png,제이디닷컴 ADR,"JD.com은 총 거래량 측면에서 Alibaba에 이어 중국에서 두 번째로 큰 전자상거래 회사로, 빠르고 안정적인 배송과 함께 경쟁력 있는 가격으로 다양한 정품 제품을 제공합니다. 이 회사는 온라인 직접 판매, 온라인 마켓플레이스 및 옴니채널 비즈니스를 모두 지원하는 자체 직원이 배치된 전국적인 주문 처리 인프라와 라스트 마일 배송 네트워크를 구축했습니다.",,,US,,https://www.jd.com,nasdaq
0,JKHY,https://file.alphasquare.co.kr/media/images/stock_logo/us/JKHY.jpeg,잭 헨리 & 어소시에이츠,"Jack Henry는 중소 규모 은행에 중점을 둔 미국 은행 및 신용 조합을 위한 전자 자금 이체, 지불 처리 및 대출 처리와 같은 핵심 처리 및 보완 서비스를 제공하는 선두 업체입니다. Jack Henry는 약 1,000개의 은행과 800개의 신용 조합에 서비스를 제공합니다.",IT/ICT,IT서비스,US,(417) 235-6652,https://www.jackhenry.com,nasdaq
0,KDP,https://file.alphasquare.co.kr/media/images/stock_logo/us/KDP.png,큐리그 닥터 페퍼,"Keurig Dr Pepper는 Keurig Green Mountain Coffee와 Dr Pepper Snapple이 합병하여 2018년에 설립되었습니다. 이 회사는 Keurig 및 Green Mountain 브랜드로 커피 시스템(커피 브루어 및 1인용 커피 포드 포함)과 잘 알려진 브랜드로 맛을 낸(콜라가 아닌) 스파클링 청량 음료를 포함한 즉석 음료를 제조 및 유통합니다. 닥터페퍼, 스내플, 캐나다 드라이 등. 회사는 자체 제조 공장 및 유통 인프라를 통해 자체 브랜드의 생산 및 시장 출시 경로를 제어하고 이러한 시설을 활용하여 라이센스 및 파트너십 계약을 통해 타사 커피 및 음료 브랜드를 제조 및 유통합니다. 미국과 캐나다가 매출의 95%를 차지하고 나머지는 멕시코에서 나온다.",음식료/식자재,음료/주류,US,781-418-7000,https://www.keurigdrpepper.com,nasdaq
0,KHC,https://file.alphasquare.co.kr/media/images/stock_logo/us/KHC.jpeg,크래프트 하인즈,"2015년 7월 Kraft는 Heinz와 합병하여 PepsiCo와 Nestle에 이어 북미에서 세 번째로 큰 식품 및 음료 제조업체이자 세계에서 다섯 번째로 큰 업체가 되었습니다. 이름을 딴 브랜드 외에도 결합된 회사의 포트폴리오에는 Oscar Mayer, Velveeta 및 Philadelphia가 포함됩니다. 북미 이외의 지역에서 회사의 글로벌 범위는 190개 이상의 국가 및 지역에서 제품이 판매되기 때문에 통합 판매 기반의 20%-25%를 주도하는 유럽 및 신흥 시장의 유통 네트워크를 포함합니다.",음식료/식자재,식품,US,412-456-5700,https://www.kraftheinzcompany.com,nasdaq
0,KLAC,https://file.alphasquare.co.kr/media/images/stock_logo/us/KLAC.jpeg,KLA,"KLA는 반도체 제조 산업을 위한 수율 관리 및 프로세스 모니터링 진단 및 제어 시스템을 설계 및 제조합니다. 이 시스템은 반도체 개발의 다양한 단계에서 제조 공정을 분석하는 데 사용됩니다. 이 회사의 레이저 스캐닝 제품은 웨이퍼 검증, 프로세스 모니터링 및 장비 모니터링에 사용됩니다. KLA는 또한 광학 계측 및 전자빔 계측을 위한 검사 도구 및 시스템을 제공합니다.",헬스케어,의료장비/용품,US,(408) 875-3000,https://www.kla.com,nasdaq
0,LBRDA,https://file.alphasquare.co.kr/media/images/stock_logo/us/LBRDA.png,리버티 브로드밴드 시리즈 A,"Liberty Broadband Corp는 미국의 통신 산업에 서비스를 제공합니다. 광섬유, 하이브리드 광섬유 및 동축 케이블 인프라를 통해 주거 및 중소기업 모두에 케이블 서비스를 제공합니다. 회사가 제공하는 서비스는 영상 서비스, 인터넷 서비스, 음성 서비스, 모바일 서비스를 포함하는 주거 서비스, 중소기업 및 엔터프라이즈 솔루션을 포함하는 상업 서비스, 광고 서비스, 보안 및 홈 관리를 포함하는 기타 서비스입니다. 회사의 보고 부문은 GCI Holdings, Charter입니다. 회사는 GCI Holdings에서 수익의 대부분을 얻습니다.",미디어,엔터테인먼트,US,720-875-5400,https://www.libertybroadband.com,nasdaq
0,LBRDK,https://file.alphasquare.co.kr/media/images/stock_logo/us/LBRDK.png,리버티 브로드밴드 시리즈 C,"Liberty Broadband Corp는 미국의 통신 산업에 서비스를 제공합니다. 광섬유, 하이브리드 광섬유 및 동축 케이블 인프라를 통해 주거 및 중소기업 모두에 케이블 서비스를 제공합니다. 회사가 제공하는 서비스는 영상 서비스, 인터넷 서비스, 음성 서비스, 모바일 서비스를 포함하는 주거 서비스, 중소기업 및 엔터프라이즈 솔루션을 포함하는 상업 서비스, 광고 서비스, 보안 및 홈 관리를 포함하는 기타 서비스입니다. 회사의 보고 부문은 GCI Holdings, Charter입니다. 회사는 GCI Holdings에서 수익의 대부분을 얻습니다.",미디어,엔터테인먼트,US,720-875-5400,https://www.libertybroadband.com,nasdaq
